# file...... EV_SOC.csv
# date...... Tue Aug 20 16:28:43 2024
# user...... hard312
# host...... (null)
# group..... class=evcharger_det
# property.. battery_SOC
# limit..... 0
# interval.. 600
# timestamp,EV_1,EV_2,EV_3,EV_4,EV_5
2008-01-01 16:50:00 EST,+90,+90,+82.2566225166,+86.5925,+88.3451175158
2008-01-01 17:00:00 EST,+90,+90,+82.2566225166,+86.5925,+88.863772962
2008-01-01 17:10:00 EST,+90,+90,+82.2566225166,+86.5925,+89.3774936536
2008-01-01 17:20:00 EST,+90,+90,+64.5132450331,+86.5925,+89.8863265422
2008-01-01 17:30:00 EST,+90,+90,+64.5132450331,+86.5925,+90.3903181331
2008-01-01 17:40:00 EST,+90,+90,+64.5132450331,+86.5925,+90.8895144887
2008-01-01 17:50:00 EST,+90,+90,+64.5132450331,+73.185,+91.3840083583
2008-01-01 18:00:00 EST,+90,+90,+65.4896054571,+73.185,+91.8737502788
2008-01-01 18:10:00 EST,+90,+90,+66.5604994804,+73.185,+92.3588324981
2008-01-01 18:20:00 EST,+90,+90,+67.6167171106,+73.2515052273,+92.839345188
2008-01-01 18:30:00 EST,+90,+90,+68.6581686106,+73.9137058843,+93.3152402841
2008-01-01 18:40:00 EST,+90,+90,+69.6852045061,+74.5696692032,+93.7866074261
2008-01-01 18:50:00 EST,+90,+80,+70.6980245349,+75.2193913498,+94.2534897386
2008-01-01 19:00:00 EST,+90,+80,+71.6968254679,+75.8629317057,+94.7159298926
2008-01-01 19:10:00 EST,+90,+80,+72.6818013524,+76.5003490877,+95.1739701532
2008-01-01 19:20:00 EST,+90,+80,+73.65314355,+77.1317017529,+95.6276523831
2008-01-01 19:30:00 EST,+90,+80.4158874172,+74.6110407733,+77.757047404,+96.077018047
2008-01-01 19:40:00 EST,+90,+80.8748293469,+75.5556791228,+78.3764431951,+96.5221082148
2008-01-01 19:50:00 EST,+90,+81.330398063,+76.4872421232,+78.989945736,+96.9629635659
2008-01-01 20:00:00 EST,+90,+81.7826183584,+77.4059107588,+79.5976110981,+97.3996243924
2008-01-01 20:10:00 EST,+90,+82.2315148441,+78.3118635088,+80.1994948195,+97.8321306032
2008-01-01 20:20:00 EST,+90,+82.67711195,+79.2052763821,+80.7956519096,+98.2605217274
2008-01-01 20:30:00 EST,+90,+83.1194339264,+80.0863229511,+81.3861368545,+98.6848369182
2008-01-01 20:40:00 EST,+90,+83.5585048454,+80.9551743859,+81.9710036219,+99.105114956
2008-01-01 20:50:00 EST,+90,+83.9943486023,+81.8119994872,+82.5503056661,+99.5213942524
2008-01-01 21:00:00 EST,+90,+84.4269889167,+82.6569647191,+83.1240959327,+99.9337128535
2008-01-01 21:10:00 EST,+90,+84.8564493337,+83.4902342419,+83.6924268636,+100
2008-01-01 21:20:00 EST,+90,+85.2827532256,+84.3119699434,+84.2553504017,+100
2008-01-01 21:30:00 EST,+90,+85.7059237928,+85.1223314707,+84.8129179958,+100
2008-01-01 21:40:00 EST,+90,+86.1259840651,+85.921476261,+85.3651806049,+100
2008-01-01 21:50:00 EST,+90,+86.5429569031,+86.7095595724,+85.9121887036,+100
2008-01-01 22:00:00 EST,+90,+86.9568649994,+87.486734514,+86.4539922859,+100
2008-01-01 22:10:00 EST,+90,+87.3677308798,+88.2531520756,+86.9906408702,+100
2008-01-01 22:20:00 EST,+90,+87.7755769045,+89.0089611571,+87.5221835039,+100
2008-01-01 22:30:00 EST,+90,+88.1804252695,+89.7543085972,+88.0486687675,+100
2008-01-01 22:40:00 EST,+90,+88.5822980073,+90.4893392023,+88.5701447796,+100
2008-01-01 22:50:00 EST,+90,+88.9812169889,+91.2141957743,+89.0866592007,+100
2008-01-01 23:00:00 EST,+90,+89.3772039243,+91.9290191387,+89.598259238,+100
2008-01-01 23:10:00 EST,+90,+89.7702803639,+92.6339481715,+90.1049916493,+100
2008-01-01 23:20:00 EST,+90,+90.1604676999,+93.3291198265,+90.6069027479,+100
2008-01-01 23:30:00 EST,+90,+90.547787167,+94.0146691619,+91.1040384061,+100
2008-01-01 23:40:00 EST,+90,+90.9322598441,+94.6907293665,+91.59644406,+100
2008-01-01 23:50:00 EST,+90,+91.3139066551,+95.3574317854,+92.0841647132,+100
2008-01-02 00:00:00 EST,+90,+91.6927483699,+96.0149059459,+92.5672449413,+100
2008-01-02 00:10:00 EST,+90,+92.0700552121,+96.6673537686,+93.0477899263,+100
2008-01-02 00:20:00 EST,+90,+92.4473342138,+97.319710613,+93.5282889578,+100
2008-01-02 00:30:00 EST,+90,+92.8246132155,+97.9720674574,+94.0087879893,+100
2008-01-02 00:40:00 EST,+90,+93.2018922171,+98.6244243018,+94.4892870207,+100
2008-01-02 00:50:00 EST,+90,+93.5791712188,+99.2767811463,+94.9697860522,+100
2008-01-02 01:00:00 EST,+90,+93.9564502205,+99.9291379907,+95.4502850837,+100
2008-01-02 01:10:00 EST,+90,+94.3337292222,+100,+95.9307841151,+100
2008-01-02 01:20:00 EST,+90,+94.7110082239,+100,+96.4112831466,+100
2008-01-02 01:30:00 EST,+90,+95.0882872255,+100,+96.8917821781,+100
2008-01-02 01:40:00 EST,+90,+95.4655662272,+100,+97.3722812095,+100
2008-01-02 01:50:00 EST,+90,+95.8428452289,+100,+97.852780241,+100
2008-01-02 02:00:00 EST,+90,+96.2201242306,+100,+98.3332792725,+100
2008-01-02 02:10:00 EST,+90,+96.5974032323,+100,+98.8137783039,+100
2008-01-02 02:20:00 EST,+90,+96.9746822339,+100,+99.2942773354,+100
2008-01-02 02:30:00 EST,+90,+97.3519612356,+100,+99.7747763669,+100
2008-01-02 02:40:00 EST,+90,+97.7292402373,+100,+100,+100
2008-01-02 02:50:00 EST,+90,+98.106519239,+100,+100,+100
2008-01-02 03:00:00 EST,+90,+98.4837982407,+100,+100,+100
2008-01-02 03:10:00 EST,+90,+98.8610772423,+100,+100,+100
2008-01-02 03:20:00 EST,+90,+99.238356244,+100,+100,+100
2008-01-02 03:30:00 EST,+90,+99.6156352457,+100,+100,+100
2008-01-02 03:40:00 EST,+90,+99.9929142474,+100,+100,+100
2008-01-02 03:50:00 EST,+90,+100,+100,+100,+100
2008-01-02 04:00:00 EST,+90,+100,+100,+100,+100
2008-01-02 04:10:00 EST,+90,+100,+100,+100,+100
2008-01-02 04:20:00 EST,+90,+100,+100,+100,+100
2008-01-02 04:30:00 EST,+90,+100,+100,+100,+100
2008-01-02 04:40:00 EST,+90,+100,+100,+100,+100
2008-01-02 04:50:00 EST,+90,+100,+100,+100,+100
2008-01-02 05:00:00 EST,+90,+100,+100,+100,+100
2008-01-02 05:10:00 EST,+90,+100,+100,+100,+100
2008-01-02 05:20:00 EST,+90,+100,+100,+100,+100
2008-01-02 05:30:00 EST,+90,+100,+100,+100,+100
2008-01-02 05:40:00 EST,+90,+100,+100,+100,+100
2008-01-02 05:50:00 EST,+90,+100,+100,+100,+100
2008-01-02 06:00:00 EST,+90,+100,+100,+100,+100
2008-01-02 06:10:00 EST,+90,+100,+100,+100,+100
2008-01-02 06:20:00 EST,+90,+100,+100,+100,+100
2008-01-02 06:30:00 EST,+90,+100,+100,+100,+100
2008-01-02 06:40:00 EST,+90,+100,+100,+100,+100
2008-01-02 06:50:00 EST,+90,+100,+100,+100,+100
2008-01-02 07:00:00 EST,+90,+100,+100,+100,+100
2008-01-02 07:10:00 EST,+90,+100,+100,+100,+100
2008-01-02 07:20:00 EST,+90,+100,+100,+100,+100
2008-01-02 07:30:00 EST,+90,+100,+100,+100,+100
2008-01-02 07:40:00 EST,+90,+100,+100,+100,+100
2008-01-02 07:50:00 EST,+90,+100,+100,+100,+100
2008-01-02 08:00:00 EST,+90,+100,+100,+100,+90
2008-01-02 08:10:00 EST,+90,+100,+100,+100,+90
2008-01-02 08:20:00 EST,+90,+100,+100,+100,+90
2008-01-02 08:30:00 EST,+90,+100,+100,+100,+90
2008-01-02 08:40:00 EST,+90,+100,+100,+100,+90
2008-01-02 08:50:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 09:00:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 09:10:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 09:20:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 09:30:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 09:40:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 09:50:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 10:00:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 10:10:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 10:20:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 10:30:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 10:40:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 10:50:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 11:00:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 11:10:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 11:20:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 11:30:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 11:40:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 11:50:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 12:00:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 12:10:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 12:20:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 12:30:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 12:40:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 12:50:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 13:00:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 13:10:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 13:20:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 13:30:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 13:40:00 EST,+90,+100,+82.2566225166,+86.5925,+90
2008-01-02 13:50:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 14:00:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 14:10:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 14:20:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 14:30:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 14:40:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 14:50:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 15:00:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 15:10:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 15:20:00 EST,+80,+100,+82.2566225166,+86.5925,+80
2008-01-02 15:30:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 15:40:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 15:50:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 16:00:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 16:10:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 16:20:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 16:30:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 16:40:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 16:50:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 17:00:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 17:10:00 EST,+80,+90,+82.2566225166,+86.5925,+80
2008-01-02 17:20:00 EST,+80,+90,+64.5132450331,+86.5925,+80
2008-01-02 17:30:00 EST,+80,+90,+64.5132450331,+86.5925,+80
2008-01-02 17:40:00 EST,+80,+90,+64.5132450331,+86.5925,+80
2008-01-02 17:50:00 EST,+80,+90,+64.5132450331,+73.185,+80
2008-01-02 18:00:00 EST,+80,+90,+65.1656018775,+73.185,+80
2008-01-02 18:10:00 EST,+80,+90,+65.8179587219,+73.185,+80
2008-01-02 18:20:00 EST,+80,+90,+66.4703155663,+73.2810998063,+80
2008-01-02 18:30:00 EST,+80,+90,+67.1226724107,+73.7615988378,+80
2008-01-02 18:40:00 EST,+80,+90,+67.7750292552,+74.2420978692,+80
2008-01-02 18:50:00 EST,+80,+80,+68.4273860996,+74.7225969007,+80
2008-01-02 19:00:00 EST,+80,+80,+69.079742944,+75.2030959322,+80
2008-01-02 19:10:00 EST,+80,+80,+69.7320997884,+75.6835949636,+80
2008-01-02 19:20:00 EST,+80,+80,+70.3844566328,+76.1640939951,+80
2008-01-02 19:30:00 EST,+80,+80.3772790017,+71.0368134772,+76.6445930266,+80
2008-01-02 19:40:00 EST,+80,+80.7545580034,+71.6891703216,+77.125092058,+80
2008-01-02 19:50:00 EST,+80,+81.131837005,+72.341527166,+77.6055910895,+80
2008-01-02 20:00:00 EST,+80,+81.5091160067,+72.9938840104,+78.0860901209,+80
2008-01-02 20:10:00 EST,+80,+81.8863950084,+73.6462408548,+78.5665891524,+80
2008-01-02 20:20:00 EST,+80,+82.2636740101,+74.2985976992,+79.0470881839,+80
2008-01-02 20:30:00 EST,+80,+82.6409530118,+74.9509545436,+79.5275872153,+80
2008-01-02 20:40:00 EST,+80,+83.0182320134,+75.603311388,+80.0080862468,+80
2008-01-02 20:50:00 EST,+80,+83.3955110151,+76.2556682325,+80.4885852783,+80
2008-01-02 21:00:00 EST,+80,+83.7727900168,+76.9080250769,+80.9690843097,+80
2008-01-02 21:10:00 EST,+80,+84.1500690185,+77.5603819213,+81.4495833412,+80
2008-01-02 21:20:00 EST,+80,+84.5273480202,+78.2127387657,+81.9300823727,+80
2008-01-02 21:30:00 EST,+80,+84.9046270218,+78.8650956101,+82.4105814041,+80
2008-01-02 21:40:00 EST,+80,+85.2819060235,+79.5174524545,+82.8910804356,+80
2008-01-02 21:50:00 EST,+80,+85.6591850252,+80.1698092989,+83.3715794671,+80
2008-01-02 22:00:00 EST,+80,+86.0364640269,+80.8221661433,+83.8520784985,+80
2008-01-02 22:10:00 EST,+80,+86.4137430286,+81.4745229877,+84.33257753,+80
2008-01-02 22:20:00 EST,+80,+86.7910220302,+82.1268798321,+84.8130765615,+80
2008-01-02 22:30:00 EST,+80,+87.1683010319,+82.7792366765,+85.2935755929,+80
2008-01-02 22:40:00 EST,+80,+87.5455800336,+83.4315935209,+85.7740746244,+80
2008-01-02 22:50:00 EST,+80,+87.9228590353,+84.0839503653,+86.2545736559,+80
2008-01-02 23:00:00 EST,+80,+88.300138037,+84.7363072098,+86.7350726873,+80
2008-01-02 23:10:00 EST,+80,+88.6774170386,+85.3886640542,+87.2155717188,+80
2008-01-02 23:20:00 EST,+80,+89.0546960403,+86.0410208986,+87.6960707503,+80
2008-01-02 23:30:00 EST,+80,+89.431975042,+86.693377743,+88.1765697817,+80
2008-01-02 23:40:00 EST,+80,+89.8092540437,+87.3457345874,+88.6570688132,+80
2008-01-02 23:50:00 EST,+80,+90.1865330454,+87.9980914318,+89.1375678447,+80
2008-01-03 00:00:00 EST,+80,+90.563812047,+88.6504482762,+89.6180668761,+80
2008-01-03 00:10:00 EST,+80,+90.9410910487,+89.3028051206,+90.0985659076,+80
2008-01-03 00:20:00 EST,+80,+91.3183700504,+89.955161965,+90.5790649391,+80
2008-01-03 00:30:00 EST,+80,+91.6956490521,+90.6075188094,+91.0595639705,+80
2008-01-03 00:40:00 EST,+80,+92.0729280538,+91.2598756538,+91.540063002,+80
2008-01-03 00:50:00 EST,+80,+92.4502070554,+91.9122324982,+92.0205620335,+80
2008-01-03 01:00:00 EST,+80,+92.8274860571,+92.5645893426,+92.5010610649,+80
2008-01-03 01:10:00 EST,+80,+93.2047650588,+93.2169461871,+92.9815600964,+80
2008-01-03 01:20:00 EST,+80,+93.5820440605,+93.8693030315,+93.4620591279,+80
2008-01-03 01:30:00 EST,+80,+93.9593230622,+94.5216598759,+93.9425581593,+80
2008-01-03 01:40:00 EST,+80,+94.3366020638,+95.1740167203,+94.4230571908,+80
2008-01-03 01:50:00 EST,+80,+94.7138810655,+95.8263735647,+94.9035562222,+80
2008-01-03 02:00:00 EST,+80,+95.0911600672,+96.4787304091,+95.3840552537,+80
2008-01-03 02:10:00 EST,+80,+95.4684390689,+97.1310872535,+95.8645542852,+80
2008-01-03 02:20:00 EST,+80,+95.8457180706,+97.7834440979,+96.3450533166,+80
2008-01-03 02:30:00 EST,+80,+96.2229970722,+98.4358009423,+96.8255523481,+80
2008-01-03 02:40:00 EST,+80,+96.6002760739,+99.0881577867,+97.3060513796,+80
2008-01-03 02:50:00 EST,+80,+96.9775550756,+99.7405146311,+97.786550411,+80
2008-01-03 03:00:00 EST,+80,+97.3548340773,+100,+98.2670494425,+80
2008-01-03 03:10:00 EST,+80,+97.732113079,+100,+98.747548474,+80
2008-01-03 03:20:00 EST,+80,+98.1093920806,+100,+99.2280475054,+80
2008-01-03 03:30:00 EST,+80,+98.4866710823,+100,+99.7085465369,+80
2008-01-03 03:40:00 EST,+80,+98.863950084,+100,+100,+80
2008-01-03 03:50:00 EST,+80,+99.2412290857,+100,+100,+80
2008-01-03 04:00:00 EST,+80,+99.6185080874,+100,+100,+80
2008-01-03 04:10:00 EST,+80,+99.995787089,+100,+100,+80
2008-01-03 04:20:00 EST,+80,+100,+100,+100,+80
2008-01-03 04:30:00 EST,+80,+100,+100,+100,+80
2008-01-03 04:40:00 EST,+80,+100,+100,+100,+80
2008-01-03 04:50:00 EST,+80,+100,+100,+100,+80
2008-01-03 05:00:00 EST,+80,+100,+100,+100,+80
2008-01-03 05:10:00 EST,+80,+100,+100,+100,+80
2008-01-03 05:20:00 EST,+80,+100,+100,+100,+80
2008-01-03 05:30:00 EST,+80,+100,+100,+100,+80
2008-01-03 05:40:00 EST,+80,+100,+100,+100,+80
2008-01-03 05:50:00 EST,+80,+100,+100,+100,+80
2008-01-03 06:00:00 EST,+80,+100,+100,+100,+80
2008-01-03 06:10:00 EST,+80,+100,+100,+100,+80
2008-01-03 06:20:00 EST,+80,+100,+100,+100,+80
2008-01-03 06:30:00 EST,+80,+100,+100,+100,+80
2008-01-03 06:40:00 EST,+80,+100,+100,+100,+80
2008-01-03 06:50:00 EST,+80,+100,+100,+100,+80
2008-01-03 07:00:00 EST,+80,+100,+100,+100,+80
2008-01-03 07:10:00 EST,+80,+100,+100,+100,+80
2008-01-03 07:20:00 EST,+80,+100,+100,+100,+80
2008-01-03 07:30:00 EST,+80,+100,+100,+100,+80
2008-01-03 07:40:00 EST,+80,+100,+100,+100,+80
2008-01-03 07:50:00 EST,+80,+100,+100,+100,+80
2008-01-03 08:00:00 EST,+80,+100,+100,+100,+70
2008-01-03 08:10:00 EST,+80,+100,+100,+100,+70
2008-01-03 08:20:00 EST,+80,+100,+100,+100,+70
2008-01-03 08:30:00 EST,+80,+100,+100,+100,+70
2008-01-03 08:40:00 EST,+80,+100,+100,+100,+70
2008-01-03 08:50:00 EST,+80,+100,+82.2566225166,+86.5925,+70
2008-01-03 09:00:00 EST,+80,+100,+82.2566225166,+86.5925,+70
2008-01-03 09:10:00 EST,+80,+100,+82.2566225166,+86.5925,+70
2008-01-03 09:20:00 EST,+80,+100,+82.2566225166,+86.5925,+70
2008-01-03 09:30:00 EST,+80,+100,+82.2566225166,+86.5925,+70
2008-01-03 09:40:00 EST,+80,+100,+82.2566225166,+86.5925,+70
2008-01-03 09:50:00 EST,+80,+100,+82.2566225166,+86.5925,+70
2008-01-03 10:00:00 EST,+70,+100,+82.2566225166,+86.5925,+70
2008-01-03 10:10:00 EST,+70,+100,+82.2566225166,+86.5925,+70
2008-01-03 10:20:00 EST,+70,+100,+82.2566225166,+86.5925,+70
2008-01-03 10:30:00 EST,+70,+100,+82.2566225166,+86.5925,+70
2008-01-03 10:40:00 EST,+70,+100,+82.2566225166,+86.5925,+70
2008-01-03 10:50:00 EST,+70,+100,+82.2566225166,+86.5925,+70
2008-01-03 11:00:00 EST,+70,+100,+82.2566225166,+86.5925,+70
2008-01-03 11:10:00 EST,+70,+100,+82.2566225166,+86.5925,+70
