Hour,0,1,2,3,4,5,6,7,8,9
0.019444444444444445,0.703329237407667,0.18323794361649798,0.614598253962988,0.4158281653244274,0.5141367651923004,0.2212206890751945,0.7278310721512584,0.8516930128256519,0.44481459886185104,0.7365045556947452
0.03611111111111111,0.7055873019237959,0.185496008132627,0.6302792575472174,0.41639268145345965,0.5147012813213327,0.22178520520422673,0.7300891366673874,0.8539510773417809,0.4470726633779801,0.7370690718237775
0.05277777777777778,0.7078453664399249,0.18775407264875604,0.6459602611314468,0.4169571975824919,0.515265797450365,0.22234972133325898,0.7323472011835164,0.8562091418579099,0.4493307278941091,0.7376335879528098
0.06944444444444445,0.7101034309560539,0.19001213716488508,0.6616412647156762,0.41752171371152413,0.5158303135793973,0.22291423746229122,0.7346052656996453,0.8584672063740388,0.45158879241023814,0.738198104081842
0.08611111111111111,0.7123614954721829,0.1922702016810141,0.6773222682999056,0.4180862298405564,0.5163948297084296,0.22347875359132346,0.7368633302157743,0.8607252708901678,0.45384685692636717,0.7387626202108744
0.10277777777777777,0.7146195599883118,0.19452826619714314,0.693003271884135,0.4186507459695886,0.516959345837462,0.2240432697203557,0.7391213947319033,0.8629833354062968,0.4561049214424962,0.7393271363399067
0.11944444444444445,0.7168776245044408,0.19678633071327217,0.7086842754683644,0.41921526209862087,0.5175238619664942,0.22460778584938795,0.7413794592480323,0.8652413999224258,0.45836298595862524,0.739891652468939
0.1361111111111111,0.7191356890205698,0.1990443952294012,0.7243652790525938,0.4197797782276531,0.5180883780955265,0.2251723019784202,0.7436375237641613,0.8674994644385547,0.46062105047475427,0.7404561685979713
0.1527777777777778,0.7213937535366988,0.20130245974553024,0.7400462826368233,0.42034429435668536,0.5186528942245588,0.22573681810745244,0.7458955882802902,0.8697575289546837,0.4628791149908833,0.7410206847270036
0.16944444444444445,0.7236518180528277,0.20356052426165927,0.7557272862210527,0.4209088104857176,0.5192174103535911,0.22630133423648469,0.7481536527964192,0.8720155934708127,0.46513717950701233,0.7415852008560359
0.18611111111111112,0.7259098825689567,0.2058185887777883,0.7714082898052821,0.42147332661474984,0.5197819264826234,0.22686585036551693,0.7504117173125482,0.8742736579869417,0.46739524402314137,0.7421497169850682
0.20277777777777778,0.7281679470850857,0.20807665329391734,0.7870892933895115,0.4220378427437821,0.5203464426116557,0.22743036649454917,0.7526697818286772,0.8765317225030707,0.4696533085392704,0.7427142331141005
0.21944444444444444,0.7304260116012147,0.21033471781004637,0.8027702969737409,0.42260235887281433,0.520910958740688,0.22799488262358142,0.7549278463448061,0.8787897870191996,0.47191137305539943,0.7432787492431328
0.2361111111111111,0.7326840761173437,0.2125927823261754,0.8184513005579703,0.4231668750018466,0.5214754748697203,0.22855939875261366,0.7571859108609351,0.8810478515353286,0.47416943757152846,0.743843265372165
0.25277777777777777,0.7349421406334726,0.21485084684230443,0.8341323041421997,0.4237313911308788,0.5220399909987526,0.2291239148816459,0.7594439753770641,0.8833059160514576,0.4764275020876575,0.7444077815011974
0.26944444444444443,0.7372002051496016,0.21710891135843347,0.8498133077264292,0.42429590725991106,0.522604507127785,0.22968843101067815,0.7617020398931931,0.8855639805675866,0.4786855666037865,0.7449722976302297
0.2861111111111111,0.7394582696657306,0.2193669758745625,0.8654943113106586,0.4248604233889433,0.5231690232568172,0.2302529471397104,0.763960104409322,0.8878220450837155,0.48094363111991556,0.745536813759262
0.30277777777777776,0.7417163341818596,0.22162504039069153,0.881175314894888,0.42542493951797555,0.5237335393858495,0.23081746326874264,0.766218168925451,0.8900801095998445,0.4832016956360446,0.7461013298882943
0.3194444444444444,0.7439743986979885,0.22388310490682056,0.8968563184791174,0.4259894556470078,0.5242980555148818,0.23138197939777488,0.76847623344158,0.8923381741159735,0.4854597601521736,0.7466658460173266
0.33611111111111114,0.7462324632141175,0.2261411694229496,0.9125373220633468,0.42655397177604004,0.5248625716439141,0.23194649552680713,0.770734297957709,0.8945962386321025,0.48771782466830266,0.7472303621463589
0.3527777777777778,0.7484905277302465,0.22839923393907863,0.30246241310426136,0.4271184879050723,0.5254270877729464,0.23251101165583937,0.772992362473838,0.8968543031482314,0.4899758891844317,0.7477948782753912
