Hour,0,1,2,3,4,5,6,7,8,9
0.019444444444444445,0.4291663284813186,0.8310095488388847,0.7201099027421674,0.11979121031315494,0.5969486888386412,0.14543730128940932,0.07809860785620944,0.8334633202065471,0.4666436792963315,0.164270543518878
0.03611111111111111,0.4297308446103508,0.8332676133550136,0.7223679672582963,0.1203557264421872,0.5975132049676735,0.1611183048736387,0.0786631239852417,0.8357213847226761,0.4689017438124605,0.16652860803500702
0.05277777777777778,0.43029536073938307,0.8355256778711426,0.7246260317744253,0.12092024257121946,0.5980777210967058,0.1767993084578681,0.07922764011427395,0.8379794492388051,0.47115980832858956,0.16878667255113605
0.06944444444444445,0.4308598768684153,0.8377837423872716,0.7268840962905543,0.12148475870025172,0.5986422372257381,0.19248031204209748,0.07979215624330621,0.840237513754934,0.4734178728447186,0.17104473706726508
0.08611111111111111,0.43142439299744756,0.8400418069034006,0.7291421608066833,0.12204927482928397,0.5992067533547704,0.20816131562632686,0.08035667237233847,0.842495578271063,0.4756759373608476,0.17330280158339412
0.10277777777777777,0.4319889091264798,0.8422998714195296,0.7314002253228122,0.12261379095831623,0.5997712694838027,0.22384231921055625,0.08092118850137073,0.844753642787192,0.47793400187697666,0.17556086609952315
0.11944444444444445,0.43255342525551205,0.8445579359356585,0.7336582898389412,0.12317830708734849,0.600335785612835,0.23952332279478564,0.08148570463040299,0.847011707303321,0.4801920663931057,0.17781893061565218
0.1361111111111111,0.4331179413845443,0.8468160004517875,0.7359163543550702,0.12374282321638075,0.6009003017418673,0.255204326379015,0.08205022075943524,0.84926977181945,0.4824501309092347,0.18007699513178121
0.1527777777777778,0.43368245751357654,0.8490740649679165,0.7381744188711992,0.124307339345413,0.6014648178708996,0.27088532996324444,0.0826147368884675,0.8515278363355789,0.48470819542536375,0.18233505964791025
0.16944444444444445,0.4342469736426088,0.8513321294840455,0.7404324833873281,0.12487185547444526,0.6020293339999319,0.28656633354747385,0.08317925301749976,0.8537859008517079,0.4869662599414928,0.18459312416403928
0.18611111111111112,0.434811489771641,0.8535901940001744,0.7426905479034571,0.12543637160347754,0.6025938501289642,0.30224733713170326,0.08374376914653202,0.8560439653678369,0.4892243244576218,0.1868511886801683
0.20277777777777778,0.43537600590067327,0.8558482585163034,0.7449486124195861,0.12600088773250978,0.6031583662579965,0.3179283407159327,0.08430828527556428,0.8583020298839659,0.49148238897375085,0.18910925319629734
0.21944444444444444,0.4359405220297055,0.8581063230324324,0.7472066769357151,0.12656540386154203,0.6037228823870288,0.3336093443001621,0.08487280140459653,0.8605600944000948,0.4937404534898799,0.19136731771242638
0.2361111111111111,0.43650503815873776,0.8603643875485614,0.749464741451844,0.12712991999057427,0.6042873985160611,0.3492903478843915,0.08543731753362879,0.8628181589162238,0.4959985180060089,0.1936253822285554
0.25277777777777777,0.43706955428777,0.8626224520646903,0.751722805967973,0.1276944361196065,0.6048519146450934,0.3649713514686209,0.08600183366266105,0.8650762234323528,0.49825658252213795,0.19588344674468444
0.26944444444444443,0.43763407041680225,0.8648805165808193,0.753980870484102,0.12825895224863876,0.6054164307741257,0.38065235505285033,0.08656634979169331,0.8673342879484818,0.500514647038267,0.19814151126081347
0.2861111111111111,0.4381985865458345,0.8671385810969483,0.756238935000231,0.128823468377671,0.605980946903158,0.39633335863707975,0.08713086592072557,0.8695923524646108,0.5027727115543961,0.2003995757769425
0.30277777777777776,0.43876310267486673,0.8693966456130773,0.75849699951636,0.12938798450670325,0.6065454630321903,0.41201436222130916,0.08769538204975783,0.8718504169807397,0.505030776070525,0.20265764029307154
0.3194444444444444,0.439327618803899,0.8716547101292063,0.7607550640324889,0.1299525006357355,0.6071099791612226,0.4276953658055386,0.08825989817879008,0.8741084814968687,0.507288840586654,0.20491570480920057
0.33611111111111114,0.4398921349329312,0.8739127746453352,0.7630131285486179,0.13051701676476773,0.6076744952902549,0.443376369389768,0.08882441430782234,0.8763665460129977,0.509546905102783,0.2071737693253296
0.3527777777777778,0.44045665106196347,0.8761708391614642,0.7652711930647469,0.13108153289379998,0.6082390114192872,0.4590573729739974,0.0893889304368546,0.8786246105291267,0.511804969618912,0.20943183384145864
0.36944444444444446,0.4410211671909957,0.8784289036775932,0.7675292575808759,0.13164604902283222,0.6088035275483195,0.4747383765582268,0.08995344656588686,0.8808826750452556,0.514063034135041,0.21168989835758767
0.3861111111111111,0.44158568332002796,0.8806869681937222,0.7697873220970048,0.13221056515186447,0.6093680436773518,0.49041938014245623,0.09051796269491912,0.8831407395613846,0.5163210986511699,0.2139479628737167
0.4027777777777778,0.4421501994490602,0.8829450327098511,0.7720453866131338,0.1327750812808967,0.6099325598063841,0.5061003837266856,0.09108247882395137,0.8853988040775136,0.5185791631672989,0.21620602738984573
0.41944444444444445,0.44271471557809244,0.8852030972259801,0.7743034511292628,0.13333959740992896,0.6104970759354164,0.5217813873109151,0.09164699495298363,0.8876568685936426,0.5208372276834279,0.21846409190597477
0.4361111111111111,0.4432792317071247,0.8874611617421091,0.7765615156453918,0.1339041135389612,0.6110615920644487,0.5374623908951445,0.09221151108201589,0.8899149331097715,0.5230952921995569,0.2207221564221038
0.4527777777777778,0.44384374783615693,0.8897192262582381,0.7788195801615208,0.13446862966799344,0.611626108193481,0.5531433944793739,0.09277602721104815,0.8921729976259005,0.5253533567156858,0.22298022093823283
0.46944444444444444,0.4444082639651892,0.891977290774367,0.7810776446776497,0.1350331457970257,0.6121906243225133,0.5688243980636033,0.0933405433400804,0.8944310621420295,0.5276114212318148,0.22523828545436186
0.4861111111111111,0.4449727800942214,0.894235355290496,0.7833357091937787,0.13559766192605793,0.6127551404515456,0.5845054016478327,0.09390505946911266,0.8966891266581585,0.5298694857479438,0.2274963499704909
0.5027777777777778,0.44553729622325366,0.896493419806625,0.7855937737099077,0.13616217805509018,0.6133196565805779,0.6001864052320621,0.09446957559814492,0.8989471911742875,0.5321275502640728,0.22975441448661993
0.5194444444444445,0.4461018123522859,0.898751484322754,0.7878518382260367,0.13672669418412242,0.6138841727096102,0.6158674088162915,0.09503409172717718,0.9012052556904164,0.5343856147802017,0.23201247900274896
0.5361111111111111,0.44666632848131815,0.901009548838883,0.7901099027421656,0.13729121031315467,0.6144486888386425,0.631548412400521,0.09559860785620944,0.4224721667337415,0.5366436792963307,0.234270543518878
0.5527777777777778,0.4472308446103504,0.48763300119192216,0.7923679672582946,0.1378557264421869,0.6150132049676748,0.6472294159847504,0.0961631239852417,0.4381531703179709,0.5389017438124597,0.23652860803500703
0.5694444444444444,0.44779536073938264,0.4898910657080512,0.7946260317744236,0.13842024257121915,0.615577721096707,0.6629104195689798,0.09672764011427396,0.4538341739022003,0.5411598083285887,0.23878667255113606
0.5861111111111111,0.4483598768684149,0.4921491302241802,0.7968840962905526,0.1389847587002514,0.6161422372257394,0.6785914231532092,0.09729215624330621,0.46951517748642974,0.5434178728447177,0.2410447370672651
0.6027777777777777,0.44892439299744713,0.49440719474030925,0.7991421608066815,0.13954927482928364,0.6167067533547717,0.6942724267374386,0.09785667237233847,0.48519618107065915,0.5456759373608466,0.24330280158339412
0.6194444444444445,0.4494889091264794,0.4966652592564383,0.8014002253228105,0.1401137909583159,0.617271269483804,0.709953430321668,0.09842118850137073,0.5008771846548885,0.5479340018769756,0.24556086609952316
