Hour,0,1,2,3,4,5,6,7,8,9
0.019444444444444445,0.38449979254322514,0.4637005174121824,0.690905990628783,0.08798866836865554,0.23458116341485274,0.5247169427398739,0.08479767911872746,0.09080121441741736,0.08453237411236765,0.3384815562840281
0.03611111111111111,0.3850643086722574,0.4659585819283114,0.7065869942130124,0.09024673288478458,0.235145679543885,0.5269750072560029,0.10047868270295685,0.09136573054644961,0.08509689024139991,0.3541625598682575
0.05277777777777778,0.3856288248012896,0.46821664644444044,0.7222679977972418,0.09250479740091361,0.23571019567291723,0.5292330717721319,0.11615968628718623,0.09193024667548187,0.08566140637043217,0.3698435634524869
0.06944444444444445,0.38619334093032187,0.4704747109605695,0.7379490013814712,0.09476286191704264,0.23627471180194948,0.5314911362882608,0.13184068987141562,0.09249476280451413,0.08622592249946442,0.38552456703671634
0.08611111111111111,0.3867578570593541,0.4727327754766985,0.7536300049657007,0.09702092643317167,0.23683922793098172,0.5337492008043898,0.147521693455645,0.09305927893354639,0.08679043862849668,0.40120557062094575
0.10277777777777777,0.38732237318838636,0.47499083999282754,0.7693110085499301,0.0992789909493007,0.23740374406001397,0.5360072653205188,0.1632026970398744,0.09362379506257865,0.08735495475752894,0.41688657420517516
0.11944444444444445,0.3878868893174186,0.4772489045089566,0.7849920121341595,0.10153705546542974,0.2379682601890462,0.5382653298366478,0.17888370062410378,0.0941883111916109,0.0879194708865612,0.4325675777894046
0.1361111111111111,0.38845140544645085,0.4795069690250856,0.8006730157183889,0.10379511998155877,0.23853277631807845,0.5405233943527767,0.19456470420833316,0.09475282732064316,0.08848398701559346,0.448248581373634
0.1527777777777778,0.3890159215754831,0.48176503354121464,0.8163540193026183,0.1060531844976878,0.2390972924471107,0.5427814588689057,0.21024570779256255,0.09531734344967542,0.08904850314462572,0.4639295849578634
0.16944444444444445,0.38958043770451534,0.48402309805734367,0.8320350228868477,0.10831124901381683,0.23966180857614294,0.5450395233850347,0.22592671137679193,0.09588185957870768,0.08961301927365797,0.4796105885420928
0.18611111111111112,0.3901449538335476,0.4862811625734727,0.8477160264710771,0.11056931352994587,0.2402263247051752,0.5472975879011637,0.24160771496102132,0.09644637570773994,0.09017753540269023,0.49529159212632223
0.20277777777777778,0.3907094699625798,0.48853922708960174,0.8633970300553065,0.1128273780460749,0.24079084083420743,0.5495556524172927,0.2572887185452507,0.0970108918367722,0.09074205153172249,0.5109725957105516
0.21944444444444444,0.39127398609161207,0.49079729160573077,0.879078033639536,0.11508544256220393,0.24135535696323968,0.5518137169334216,0.2729697221294801,0.09757540796580445,0.09130656766075475,0.5266535992947811
0.2361111111111111,0.3918385022206443,0.4930553561218598,0.8947590372237654,0.11734350707833296,0.24191987309227192,0.5540717814495506,0.28865072571370953,0.09813992409483671,0.091871083789787,0.5423346028790105
0.25277777777777777,0.39240301834967656,0.49531342063798883,0.9104400408079948,0.119601571594462,0.24248438922130416,0.5563298459656796,0.30433172929793895,0.09870444022386897,0.09243559991881926,0.5580156064632399
0.26944444444444443,0.3929675344787088,0.49757148515411787,0.310758515049764,0.12185963611059103,0.2430489053503364,0.5585879104818086,0.32001273288216836,0.09926895635290123,0.09300011604785152,0.5736966100474693
0.2861111111111111,0.39353205060774105,0.4998295496702469,0.31132303117879623,0.12411770062672006,0.24361342147936865,0.5608459749979375,0.3356937364663978,0.09983347248193349,0.09356463217688378,0.5893776136316987
0.30277777777777776,0.3940965667367733,0.5020876141863759,0.31188754730782847,0.1263757651428491,0.2441779376084009,0.5631040395140665,0.3513747400506272,0.10039798861096574,0.09412914830591604,0.6050586172159281
0.3194444444444444,0.39466108286580553,0.5043456787025049,0.3124520634368607,0.12863382965897813,0.24474245373743314,0.5653621040301955,0.3670557436348566,0.100962504739998,0.0946936644349483,0.6207396208001575
0.33611111111111114,0.3952255989948378,0.5066037432186339,0.31301657956589296,0.13089189417510716,0.24530696986646539,0.5676201685463245,0.382736747219086,0.10152702086903026,0.09525818056398055,0.636420624384387
0.3527777777777778,0.39579011512387,0.5088618077347629,0.3135810956949252,0.1331499586912362,0.24587148599549763,0.5698782330624534,0.39841775080331543,0.10209153699806252,0.09582269669301281,0.6521016279686164
0.36944444444444446,0.39635463125290227,0.5111198722508918,0.31414561182395745,0.13540802320736522,0.24643600212452987,0.5721362975785824,0.41409875438754484,0.10265605312709478,0.09638721282204507,0.6677826315528458
0.3861111111111111,0.3969191473819345,0.5133779367670208,0.3147101279529897,0.13766608772349426,0.24700051825356212,0.5743943620947114,0.42977975797177426,0.10322056925612703,0.09695172895107733,0.6834636351370752
0.4027777777777778,0.39748366351096676,0.5156360012831498,0.31527464408202194,0.1399241522396233,0.24756503438259436,0.5766524266108404,0.44546076155600367,0.10378508538515929,0.09751624508010959,0.6991446387213046
0.41944444444444445,0.398048179639999,0.5178940657992788,0.3158391602110542,0.14218221675575232,0.2481295505116266,0.5789104911269694,0.4611417651402331,0.10434960151419155,0.09808076120914185,0.714825642305534
0.4361111111111111,0.39861269576903124,0.5201521303154077,0.3164036763400864,0.14444028127188135,0.24869406664065885,0.5811685556430983,0.4768227687244625,0.10491411764322381,0.0986452773381741,0.7305066458897634
0.4527777777777778,0.3991772118980635,0.5224101948315367,0.31696819246911867,0.1466983457880104,0.2492585827696911,0.5834266201592273,0.4925037723086919,0.10547863377225607,0.09920979346720636,0.7461876494739929
0.46944444444444444,0.39974172802709573,0.5246682593476657,0.3175327085981509,0.14895641030413942,0.24982309889872334,0.5856846846753563,0.5081847758929213,0.10604314990128832,0.09977430959623862,0.7618686530582223
0.4861111111111111,0.400306244156128,0.5269263238637947,0.31809722472718316,0.15121447482026845,0.2503876150277556,0.5879427491914853,0.5238657794771507,0.10660766603032058,0.10033882572527088,0.7775496566424517
